Date,Close,High,Low,Open,Volume
,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
,,,,,
09-08-2021,955.3618774,961.180143,950.4635244,957.1326618,7494143
10-08-2021,960.3751831,971.8507004,953.7980796,957.5925741,11919198
11-08-2021,973.8284302,975.0702482,958.2365128,964.4686567,9184963
12-08-2021,970.7008667,977.921903,968.1711834,977.3239568,8137612
13-08-2021,986.8676758,988.822467,969.9879538,973.8284348,12780901
16-08-2021,999.677002,1013.24521,978.8187782,988.569498,21935444
17-08-2021,995.4226074,1005.0583,987.8796045,997.5383515,12658169
18-08-2021,999.2860718,1005.794196,990.0643183,999.9070112,10075860
20-08-2021,988.0635986,998.9870959,982.8892656,985.6488815,9426282
23-08-2021,994.5487061,999.906985,980.727512,999.906985,9854395
24-08-2021,1004.368408,1008.185896,991.4440725,995.7905268,11864472
25-08-2021,1013.061218,1021.064208,1002.712613,1005.150323,13380559
26-08-2021,1025.870483,1032.516628,1014.165034,1015.544872,18589616
27-08-2021,1024.467651,1031.527796,1019.247393,1028.883085,10480636
30-08-2021,1044.176025,1046.751756,1028.791108,1034.862299,14027062
31-08-2021,1038.61084,1050.385209,1031.29777,1047.234647,26485463
01-09-2021,1042.727295,1054.593759,1040.841605,1045.440985,11145486
02-09-2021,1055.283569,1061.446733,1037.161969,1037.161969,9956770
03-09-2021,1098.563843,1101.553452,1059.009126,1062.4586,30664428
06-09-2021,1115.627686,1140.648358,1109.372426,1109.832413,33641710
07-09-2021,1122.664673,1130.529581,1109.372384,1117.651293,17349882
08-09-2021,1118.272217,1128.689862,1106.911726,1127.770011,14301651
09-09-2021,1115.627686,1121.261884,1111.258238,1116.685497,8963249
13-09-2021,1090.767944,1119.031151,1089.158173,1119.031151,16311160
14-09-2021,1089.342041,1101.093416,1088.215128,1092.354643,8908356
15-09-2021,1093.872437,1101.898297,1089.36503,1089.36503,9071075
16-09-2021,1116.823364,1120.755818,1088.675126,1095.367256,13448882
17-09-2021,1099.506714,1129.540766,1092.630637,1125.010365,34882133
20-09-2021,1101.254517,1112.29298,1090.054979,1091.020817,11779819
21-09-2021,1106.014893,1111.488138,1096.494105,1106.152852,9915736
22-09-2021,1117.881348,1123.170525,1103.048268,1107.532682,10995912
23-09-2021,1145.20166,1148.467188,1124.78037,1125.654235,15748397
24-09-2021,1141.890015,1152.353646,1136.968729,1151.479781,15192163
27-09-2021,1161.092529,1163.59928,1138.486635,1143.867908,15373834
28-09-2021,1171.947144,1179.697086,1155.734225,1165.484945,18035258
29-09-2021,1162.656372,1182.042723,1159.068817,1182.042723,9719875
30-09-2021,1158.700806,1165.76095,1150.008019,1161.345516,13590654
01-10-2021,1160.747559,1168.152602,1147.547365,1150.743913,8958928
04-10-2021,1175.672607,1184.273421,1166.887726,1174.223789,10918552
05-10-2021,1200.072388,1201.360253,1171.625113,1175.189676,13533634
06-10-2021,1177.37439,1205.016657,1173.349962,1205.016657,10258881
07-10-2021,1183.146606,1195.265995,1180.984876,1193.541137,6336665
08-10-2021,1228.611572,1234.65977,1187.331998,1189.056735,15772493
11-10-2021,1220.056641,1251.033536,1216.699139,1242.478709,14768666
12-10-2021,1227.024658,1234.015823,1214.813296,1216.538155,6682011
13-10-2021,1239.512085,1250.803596,1227.714601,1232.176022,9959762
14-10-2021,1242.018799,1249.860836,1235.947607,1241.995806,8623469
18-10-2021,1245.330322,1262.531949,1224.495032,1227.392668,13594479
19-10-2021,1256.483765,1265.452592,1245.514281,1252.781243,8833409
20-10-2021,1242.018799,1261.497246,1237.925392,1261.497246,12710570
21-10-2021,1206.189575,1254.713121,1197.31272,1254.437202,20831669
22-10-2021,1208.443237,1225.690973,1201.130167,1205.039628,11027475
25-10-2021,1196.668701,1232.635983,1182.042683,1232.635983,17198417
26-10-2021,1223.920166,1227.530715,1197.289723,1203.705935,9750178
27-10-2021,1208.443237,1231.164218,1205.016635,1219.757741,9896298
28-10-2021,1195.196899,1213.295507,1191.471506,1205.039592,9886181
29-10-2021,1166.519897,1194.070192,1150.629006,1194.070192,14233025
01-11-2021,1167.232788,1175.60367,1147.133402,1166.519876,15481114
02-11-2021,1150.214966,1171.924122,1147.66235,1170.544284,10569130
03-11-2021,1142.304077,1159.04584,1131.909425,1152.629628,11989430
04-11-2021,1149.318115,1152.100785,1145.247702,1146.604425,1705656
08-11-2021,1150.743896,1159.045798,1129.79364,1158.769757,20337183
09-11-2021,1159.827759,1163.139274,1143.890881,1152.146796,15682497
10-11-2021,1172.797974,1176.523488,1151.525811,1157.528022,10253470
11-11-2021,1174.936768,1182.27271,1166.197872,1168.26763,10722478
12-11-2021,1192.667358,1195.266082,1176.063555,1178.777245,8712341
15-11-2021,1185.630249,1196.85278,1182.042694,1195.840833,4803269
16-11-2021,1158.079956,1184.342383,1147.547345,1182.985538,11337581
17-11-2021,1133.289307,1149.364144,1131.909468,1149.364144,10202029
18-11-2021,1137.56665,1144.787748,1126.873085,1131.449472,8505625
22-11-2021,1087.18042,1126.39024,1081.316168,1120.457008,24124307
23-11-2021,1097.344971,1104.428108,1061.998748,1073.060205,25326999
24-11-2021,1081.500122,1108.406481,1077.889574,1094.654329,16820296
25-11-2021,1146.60437,1150.766878,1084.144729,1091.434805,42401936
26-11-2021,1109.648438,1139.544408,1104.543084,1135.037001,15763138
29-11-2021,1122.940552,1149.847033,1103.439113,1121.836754,24325354
30-11-2021,1106.336792,1138.762506,1098.72481,1135.128965,32172299
01-12-2021,1134.669067,1137.888609,1115.397561,1119.031103,10104610
02-12-2021,1141.959106,1148.099278,1132.185393,1135.910908,12720411
03-12-2021,1107.647583,1149.157089,1103.853089,1149.111102,19222481
06-12-2021,1086.651367,1115.351566,1084.144738,1111.212173,10332254
07-12-2021,1095.505249,1105.69284,1085.455617,1092.883654,11235122
08-12-2021,1112.178101,1118.479225,1106.750842,1114.937777,8744178
09-12-2021,1129.81665,1138.302498,1115.351585,1119.950965,13213547
10-12-2021,1130.966553,1134.209088,1117.812224,1122.365617,8364414
13-12-2021,1108.291626,1137.934672,1105.692902,1137.658753,12901733
14-12-2021,1094.723389,1106.612846,1091.618813,1094.654409,12991523
15-12-2021,1091.526855,1106.152875,1085.961515,1096.494128,9366969
16-12-2021,1105.646851,1110.982136,1089.434055,1106.474729,9761279
17-12-2021,1076.463867,1107.532738,1067.058046,1102.956351,21049821
20-12-2021,1047.44165,1066.069102,1033.528423,1066.069102,14325846
21-12-2021,1063.033569,1079.016433,1054.271803,1063.079556,12836561
22-12-2021,1088.26123,1090.928934,1067.978019,1069.31175,17658543
23-12-2021,1087.870239,1094.654343,1084.558725,1091.894666,9072401
24-12-2021,1091.342896,1100.173642,1075.129977,1090.05503,7886494
27-12-2021,1090.169922,1093.734484,1079.982331,1086.168488,4017223
28-12-2021,1103.117188,1106.083803,1091.457785,1092.630563,6374613
29-12-2021,1105.003052,1112.592041,1095.620224,1099.713753,15425312
30-12-2021,1085.041626,1106.129843,1078.832475,1103.853146,29333171
31-12-2021,1089.204102,1096.44807,1085.455594,1091.434812,9477290
03-01-2022,1105.623901,1107.509713,1087.088421,1087.755347,5421611
04-01-2022,1130.575562,1131.909413,1105.69285,1111.166217,10847728
05-01-2022,1135.864868,1139.268478,1119.008139,1132.369407,11643813
06-01-2022,1111.442139,1128.689875,1107.992543,1127.402009,14447422
07-01-2022,1120.411011,1130.552616,1109.165486,1118.088327,13112115
10-01-2022,1121.330811,1130.069706,1111.235192,1127.770016,9246731
11-01-2022,1129.402832,1138.325552,1119.951024,1120.411011,16205164
12-01-2022,1159.551636,1161.322481,1133.749074,1136.64671,14800442
13-01-2022,1166.082886,1168.704603,1153.71057,1159.620809,11856712
14-01-2022,1167.784546,1180.800793,1161.736348,1165.944843,19930176
17-01-2022,1173.878784,1179.743036,1166.864748,1167.324735,8036453
18-01-2022,1159.873657,1178.524102,1157.090987,1175.028642,6215029
19-01-2022,1159.781738,1169.164444,1153.986466,1163.645213,9755485
20-01-2022,1139.475464,1154.42351,1129.149791,1149.870117,16494486
21-01-2022,1139.659302,1150.881832,1127.769967,1127.769967,13338594
24-01-2022,1093.688599,1152.031845,1083.201973,1138.348549,21868937
25-01-2022,1091.549805,1098.632821,1060.158909,1080.649179,24510205
27-01-2022,1075.382935,1083.661843,1062.941639,1074.417096,20020431
28-01-2022,1074.348022,1092.768535,1070.921542,1087.755277,14667727
31-01-2022,1097.689941,1106.796728,1083.707734,1085.547559,12143683
01-02-2022,1094.056396,1113.327781,1079.522351,1107.53263,13200509
02-02-2022,1096.287109,1107.072647,1092.400642,1107.072647,10017691
03-02-2022,1082.120972,1104.520047,1079.568356,1100.173593,9572839
04-02-2022,1072.255371,1080.143395,1067.564018,1076.716792,11061241
07-02-2022,1065.724243,1083.983803,1060.158903,1077.176707,10714467
08-02-2022,1083.638794,1085.455626,1062.458604,1071.956398,12060849
09-02-2022,1096.26416,1097.965904,1084.535778,1090.583854,11486225
10-02-2022,1095.137329,1101.875324,1087.801266,1101.875324,12464491
11-02-2022,1092.998657,1096.724172,1078.142584,1091.549839,15943370
14-02-2022,1075.589966,1083.132969,1063.838468,1076.371858,10719633
15-02-2022,1112.109009,1114.845692,1074.279031,1081.408033,11212671
16-02-2022,1109.809326,1119.031079,1101.990405,1117.651241,10392840
17-02-2022,1123.860474,1129.103786,1108.452562,1113.097929,12853252
18-02-2022,1115.075684,1129.793675,1113.120892,1124.274444,6775458
21-02-2022,1103.807129,1121.100851,1096.7701,1109.372347,11107193
22-02-2022,1098.793823,1101.9675,1079.545431,1082.190019,13494914
23-02-2022,1091.917725,1106.865771,1089.135176,1104.359141,7310110
24-02-2022,1037.506958,1076.210926,1031.826773,1060.15896,24846650
25-02-2022,1050.477295,1061.515758,1046.935726,1048.70645,14570089
28-02-2022,1085.248535,1088.83609,1031.642754,1031.642754,21297446
02-03-2022,1103.186279,1104.313192,1071.28953,1073.704186,21471786
03-03-2022,1093.872437,1110.683178,1090.077942,1103.853088,10186748
04-03-2022,1069.610718,1087.433285,1067.219055,1082.235959,10805667
07-03-2022,1030.05603,1063.42459,1021.984061,1048.062544,17983310
08-03-2022,1028.193237,1033.022672,1002.666653,1017.154713,21289374
09-03-2022,1082.741943,1088.675175,1027.572255,1028.423248,20414228
10-03-2022,1100.288574,1106.152826,1085.455616,1103.853136,17980493
11-03-2022,1103.462158,1108.912532,1092.837573,1092.837573,12257423
14-03-2022,1112.522949,1115.075687,1091.894719,1097.827951,8340678
15-03-2022,1087.042358,1116.708395,1076.647707,1116.708395,15925769
16-03-2022,1105.393921,1107.486672,1093.320518,1095.574222,11149828
17-03-2022,1141.430176,1148.651151,1110.798179,1118.916135,21422098
21-03-2022,1134.853027,1142.488003,1121.790793,1124.090483,11999466
22-03-2022,1164.174194,1165.921925,1128.505945,1131.495432,22557065
23-03-2022,1167.876587,1179.674071,1160.425679,1160.425679,15462187
24-03-2022,1186.021118,1188.550862,1154.446399,1154.446399,13168266
25-03-2022,1193.932129,1203.199868,1185.262214,1187.791958,14222488
28-03-2022,1205.936646,1209.524079,1189.631754,1200.440285,9891424
29-03-2022,1206.212524,1213.318534,1199.244475,1213.318534,8684065
30-03-2022,1229.393555,1236.315618,1203.705957,1214.192582,15811550
31-03-2022,1211.82373,1227.898689,1208.995196,1225.713965,13223718
01-04-2022,1221.528442,1225.805917,1205.959579,1212.398662,7922880
04-04-2022,1225.139038,1230.336364,1214.997433,1221.344543,7929162
05-04-2022,1207.822266,1227.99063,1205.361623,1219.343709,13149870
06-04-2022,1204.602783,1211.708793,1189.907784,1189.907784,12257215
07-04-2022,1183.353638,1198.600596,1180.662941,1193.587216,15496499
08-04-2022,1203.03894,1207.339408,1177.443317,1177.443317,15152495
11-04-2022,1200.532349,1213.57159,1188.021952,1195.840874,9254209
12-04-2022,1177.926392,1197.036825,1175.327668,1189.861714,13217742
13-04-2022,1173.602905,1192.437419,1170.774249,1184.112524,10354235
18-04-2022,1170.015259,1177.351322,1159.873654,1165.024994,9974224
19-04-2022,1214.606445,1227.116842,1173.32699,1176.523539,26141820
20-04-2022,1250.320679,1257.472796,1218.42393,1222.103458,25072240
21-04-2022,1279.595825,1282.76938,1256.552816,1265.245725,21708633
22-04-2022,1268.879272,1288.748604,1262.164148,1268.925259,15054154
25-04-2022,1239.535156,1268.695222,1225.116076,1261.336287,17063215
26-04-2022,1276.62915,1285.528998,1245.376336,1246.434147,12227666
27-04-2022,1277.871094,1300.707042,1267.154414,1267.522428,19338945
28-04-2022,1296.958496,1311.285603,1281.435497,1292.405103,25614076
29-04-2022,1283.34436,1313.654332,1277.388135,1313.654332,18214862
02-05-2022,1278.836914,1290.358358,1268.534235,1270.351066,9467006
04-05-2022,1238.914185,1283.229357,1230.93431,1280.929666,19247660
05-05-2022,1214.652344,1255.632884,1210.558937,1252.643275,17210669
06-05-2022,1205.338623,1222.977244,1192.874214,1201.452156,19649948
09-05-2022,1158.263916,1194.507117,1153.06659,1184.319404,18083752
10-05-2022,1138.1875,1162.081379,1130.529531,1147.547334,19511677
11-05-2022,1126.528198,1142.925063,1113.948822,1137.26775,16643899
12-05-2022,1103.577271,1119.88204,1090.055049,1116.501546,20490321
13-05-2022,1116.087524,1139.728358,1110.913191,1115.811605,19308778
16-05-2022,1116.363525,1141.108155,1111.511098,1119.698033,13437911
17-05-2022,1163.25415,1168.198551,1118.571089,1119.996914,16551828
18-05-2022,1167.485718,1182.042757,1153.641591,1168.083664,17276788
19-05-2022,1140.579224,1155.596249,1134.232113,1142.488028,14699118
20-05-2022,1207.086426,1216.262193,1150.766952,1155.596264,21793091
23-05-2022,1199.014526,1220.470635,1192.621308,1210.328909,15252755
24-05-2022,1203.130981,1213.318573,1194.783093,1199.060568,13527818
25-05-2022,1201.360229,1221.91948,1196.530795,1211.938828,12714544
26-05-2022,1189.907715,1211.892789,1171.924074,1207.063355,17882023
27-05-2022,1184.388428,1198.209561,1168.290597,1192.644343,16521973
30-05-2022,1225.64502,1229.876386,1193.173318,1202.73997,13853398
31-05-2022,1210.85791,1232.084087,1203.061982,1214.882337,70620653
01-06-2022,1211.248901,1221.229554,1203.291899,1211.616793,9776989
02-06-2022,1253.011353,1256.759861,1211.478851,1211.478851,22126569
03-06-2022,1278.399902,1295.808591,1261.152166,1262.07214,23939791
06-06-2022,1272.903687,1294.267823,1265.659596,1278.629979,11093152
07-06-2022,1275.295288,1283.735149,1265.774623,1273.98443,12358255
08-06-2022,1252.896362,1279.089811,1249.3318,1275.295316,12479250
09-06-2022,1287.253784,1289.208454,1246.434195,1246.434195,17278305
10-06-2022,1248.388916,1283.183299,1242.524664,1274.904391,18093057
13-06-2022,1224.770996,1229.32439,1203.33788,1218.837886,17620803
14-06-2022,1208.765137,1228.887515,1202.02702,1218.860877,14714312
15-06-2022,1194.13916,1212.996667,1188.665915,1203.912873,11195535
16-06-2022,1177.443359,1223.000288,1174.683683,1206.419478,17111475
17-06-2022,1191.241455,1207.270305,1175.649599,1177.443315,24457187
20-06-2022,1169.647461,1203.70594,1159.551721,1198.1406,12066797
21-06-2022,1188.527954,1192.805307,1162.86335,1177.443382,11720049
22-06-2022,1152.422729,1176.661509,1150.306985,1176.569536,10617206
23-06-2022,1133.726074,1161.345468,1124.550308,1156.769081,19446323
24-06-2022,1149.870117,1154.906369,1135.12901,1140.648363,14240234
27-06-2022,1146.466431,1170.521263,1141.361078,1170.521263,15474529
28-06-2022,1162.58728,1165.461923,1141.614151,1141.614151,13572847
29-06-2022,1186.71106,1194.461123,1150.306906,1153.158555,19205146
30-06-2022,1193.84021,1203.153936,1180.203023,1186.642106,23112959
01-07-2022,1107.854614,1192.161376,1087.75535,1184.296468,81997149
04-07-2022,1110.154297,1123.170545,1088.261194,1094.171433,41857728
05-07-2022,1119.146118,1133.703157,1111.718082,1114.431772,17647327
06-07-2022,1109.303345,1123.147471,1098.333862,1113.097839,23943726
07-07-2022,1098.379883,1119.146072,1092.354678,1115.765578,23301033
08-07-2022,1099.897705,1112.132061,1095.82717,1112.132061,19010108
11-07-2022,1114.845703,1117.099285,1090.054966,1093.044575,13847467
12-07-2022,1113.258789,1122.11265,1105.692794,1105.692794,10778989
13-07-2022,1093.527466,1119.491103,1091.434837,1116.409521,14224132
14-07-2022,1102.542236,1119.468066,1093.251504,1098.333863,16970315
15-07-2022,1104.68103,1110.752222,1096.080216,1110.752222,9603210
18-07-2022,1114.086792,1115.351542,1100.311524,1113.511839,15160908
19-07-2022,1120.916992,1125.470386,1103.991161,1103.991161,16439888
20-07-2022,1151.226807,1169.394394,1143.522851,1168.24461,23924246
21-07-2022,1143.545776,1149.847022,1134.807003,1147.087345,16523230
22-07-2022,1151.272949,1157.344141,1147.547434,1149.847124,10969995
25-07-2022,1113.23584,1134.876016,1105.232972,1134.876016,23110452
26-07-2022,1113.741821,1124.044501,1109.073462,1113.557875,11303288
27-07-2022,1112.68396,1116.271393,1104.772944,1113.028859,8655086
28-07-2022,1130.115723,1135.105988,1113.511919,1120.410989,12496073
29-07-2022,1154.193359,1157.711935,1133.289211,1138.210496,15130683
01-08-2022,1184.273438,1190.206669,1153.342528,1158.65482,15700044
02-08-2022,1188.780884,1199.428462,1178.156299,1183.192672,13917913
03-08-2022,1198.761475,1200.440225,1180.869928,1195.840845,14250977
04-08-2022,1182.916626,1204.004843,1165.94493,1200.440281,14467127
05-08-2022,1165.484863,1186.090099,1162.242328,1184.802356,13942438
08-08-2022,1180.731812,1188.274814,1164.105016,1164.105016,10165178
10-08-2022,1187.791992,1191.19548,1176.086481,1185.216262,10724688
11-08-2022,1191.747437,1200.394237,1186.734056,1197.266668,8198226
12-08-2022,1211.018799,1214.85928,1187.654008,1191.379401,12650587
16-08-2022,1219.435669,1222.195346,1208.397206,1217.089993,6607378
17-08-2022,1225.805908,1231.210173,1221.390474,1225.736928,6595965
18-08-2022,1224.035278,1227.576726,1214.330545,1223.437332,7410035
19-08-2022,1202.21106,1224.219128,1198.117531,1218.837856,9460724
22-08-2022,1198.876465,1210.236955,1189.401786,1203.659913,9471680
23-08-2022,1217.366089,1220.309712,1191.862438,1193.081323,9678484
24-08-2022,1214.123413,1228.036641,1212.099764,1214.284487,10369622
25-08-2022,1210.582031,1224.771057,1206.235577,1218.354967,7871946
26-08-2022,1204.119751,1218.837864,1199.060506,1211.018821,10742038
29-08-2022,1194.76001,1221.137525,1185.745196,1188.941744,19838975
30-08-2022,1213.295532,1216.653155,1185.078313,1202.280062,23139054
01-09-2022,1177.627319,1198.117591,1173.165899,1187.861019,19909939
02-09-2022,1163.875122,1184.503352,1161.667405,1177.627275,12999345
05-09-2022,1181.950806,1187.332078,1164.105123,1164.105123,11327815
06-09-2022,1194.39209,1198.600585,1182.962619,1183.422606,10899618
07-09-2022,1187.447021,1193.49522,1182.042756,1184.342446,7488501
08-09-2022,1189.125732,1194.921005,1182.502703,1190.436591,7057077
09-09-2022,1181.720825,1200.440251,1179.283054,1200.440251,8314850
12-09-2022,1194.94397,1201.360181,1182.295614,1182.295614,7435419
13-09-2022,1204.924683,1209.501069,1196.300875,1204.119797,8888657
14-09-2022,1190.482544,1200.440202,1183.307555,1184.342373,8678219
15-09-2022,1178.685181,1197.473585,1175.948497,1188.0219,10365600
16-09-2022,1149.479004,1174.223755,1145.707503,1169.969274,20217708
19-09-2022,1150.973877,1160.287603,1141.269144,1149.479072,7580254
20-09-2022,1151.157837,1167.186809,1147.409329,1160.172651,8411448
21-09-2022,1154.331543,1165.025108,1147.547439,1148.352324,9207309
22-09-2022,1143.453857,1151.226793,1137.014774,1143.407871,10308170
23-09-2022,1122.020752,1147.984268,1120.456968,1142.948016,9528051
26-09-2022,1093.435547,1112.040129,1092.423722,1101.116509,12479523
27-09-2022,1102.128418,1115.811592,1085.501621,1101.093478,16154822
28-09-2022,1072.784302,1093.73456,1070.323659,1085.616604,16997059
29-09-2022,1069.495728,1088.905072,1063.838415,1085.455598,14671827
30-09-2022,1093.619629,1104.773059,1062.91865,1062.91865,18613024
03-10-2022,1089.825073,1111.649074,1086.835464,1099.943685,11852723
04-10-2022,1109.924316,1112.132033,1099.322725,1102.841301,8948850
06-10-2022,1114.0177,1126.850002,1112.20099,1117.191377,13352162
07-10-2022,1118.732178,1124.04447,1110.591229,1110.591229,7714340
10-10-2022,1106.520874,1111.948133,1098.333939,1106.15286,6329527
11-10-2022,1084.489624,1110.292186,1081.362055,1110.292186,9215177
12-10-2022,1092.469604,1095.43622,1077.682512,1081.77604,7417103
13-10-2022,1095.942261,1101.093479,1085.501622,1090.698948,7328492
14-10-2022,1090.376953,1111.373198,1089.641047,1110.752258,9106089
17-10-2022,1107.877563,1110.29222,1077.912614,1083.155927,16729355
18-10-2022,1127.425049,1132.829314,1113.120935,1113.971807,12415820
19-10-2022,1147.041382,1162.656353,1123.032536,1128.919781,19247142
20-10-2022,1150.123047,1158.585902,1142.948057,1142.948057,8717053
21-10-2022,1136.784668,1157.573972,1134.669046,1153.38847,8243452
24-10-2022,1140.579224,1150.996869,1129.287834,1131.449443,3370033
25-10-2022,1122.963623,1149.387127,1121.330859,1149.387127,12233241
27-10-2022,1127.379028,1135.336031,1118.939167,1130.52959,12513059
28-10-2022,1161.874512,1165.944925,1131.196527,1133.749143,17609592
31-10-2022,1172.660034,1177.880354,1164.657045,1168.704587,12419943
01-11-2022,1163.576172,1195.84081,1153.52654,1195.84081,13963166
02-11-2022,1170.84314,1172.93589,1156.746088,1164.702969,8981896
03-11-2022,1175.212646,1177.236417,1161.36852,1163.576237,6693449
04-11-2022,1192.506348,1195.840856,1173.349929,1174.637673,12575815
07-11-2022,1198.876465,1200.57833,1183.882554,1191.701476,11789748
09-11-2022,1197.680664,1205.936579,1191.264452,1200.5783,11254205
10-11-2022,1183.192627,1194.254083,1178.823179,1191.241481,5966242
11-11-2022,1210.467041,1212.398717,1190.321668,1195.8409,12310132
14-11-2022,1204.602783,1215.158389,1198.209565,1209.984055,9043112
15-11-2022,1199.198486,1207.983246,1191.241484,1206.097556,7086433
16-11-2022,1192.322388,1203.176905,1187.263021,1200.440221,9716161
17-11-2022,1195.404053,1201.820143,1186.642164,1188.918861,6661451
18-11-2022,1194.76001,1199.980329,1182.548648,1198.945389,5303197
21-11-2022,1173.257935,1190.321602,1169.670379,1190.321602,6390268
22-11-2022,1179.765991,1181.352769,1166.634778,1170.544238,6611488
23-11-2022,1176.086548,1185.676315,1173.878831,1184.342463,6413408
24-11-2022,1186.228271,1193.081355,1172.016131,1180.203066,9389439
25-11-2022,1203.935791,1207.293292,1187.607907,1190.781584,7349922
28-11-2022,1245.307373,1251.516524,1150.766914,1199.934391,31527484
29-11-2022,1247.446045,1256.39188,1239.075163,1243.65155,11058913
30-11-2022,1256.253906,1262.739098,1241.006948,1247.584112,26164986
01-12-2022,1252.551392,1267.131424,1249.19389,1261.060233,9485801
02-12-2022,1252.022339,1263.911795,1242.110667,1255.632887,11589592
05-12-2022,1233.762817,1249.538742,1231.716175,1247.354018,14828536
06-12-2022,1237.327393,1240.454961,1223.897144,1225.782956,8594245
07-12-2022,1219.067871,1239.535149,1215.22739,1234.935769,8462111
08-12-2022,1218.49292,1225.737011,1214.284547,1223.437321,7757008
09-12-2022,1200.026367,1223.437267,1196.691738,1216.998062,12655763
12-12-2022,1201.866089,1206.419482,1188.941814,1189.171868,9479842
13-12-2022,1207.339478,1211.018884,1198.922488,1201.866111,8333348
14-12-2022,1202.969971,1213.755508,1200.900213,1213.157562,7268947
15-12-2022,1185.883179,1202.739907,1182.502684,1196.990743,8688551
16-12-2022,1180.018921,1204.487753,1176.59244,1182.502678,15837349
19-12-2022,1195.518921,1197.680651,1180.524889,1187.102053,7729933
20-12-2022,1205.867676,1207.799352,1180.203071,1188.435993,7467588
21-12-2022,1188.711914,1211.018896,1184.84844,1205.499664,8527550
22-12-2022,1185.630249,1197.979571,1180.547889,1194.920982,7451122
23-12-2022,1150.858887,1191.471536,1146.2825,1178.96114,10257115
26-12-2022,1160.908569,1169.164485,1146.35153,1156.631216,5990242
27-12-2022,1170.406372,1172.292062,1156.861157,1163.645261,5763271
28-12-2022,1170.291382,1172.752025,1159.735776,1167.324766,7459393
29-12-2022,1169.762329,1172.337938,1161.575394,1162.265313,6930648
30-12-2022,1171.556152,1185.26232,1168.750611,1170.590314,7289476
02-01-2023,1184.75647,1186.182295,1172.01614,1172.844019,5316175
03-01-2023,1176.086548,1183.422612,1171.832188,1179.766076,7658932
04-01-2023,1158.378906,1177.926332,1156.286155,1176.063514,9264891
05-01-2023,1156.309204,1166.588891,1151.686831,1160.655659,13637099
06-01-2023,1166.818726,1171.901085,1158.263899,1162.104379,6349597
09-01-2023,1194.369019,1196.760803,1169.785342,1170.6822,10722753
10-01-2023,1176.707397,1198.600499,1171.00422,1198.600499,8047142
11-01-2023,1161.874512,1176.523524,1159.551707,1173.993901,11509553
12-01-2023,1136.784668,1164.794947,1133.749072,1161.276493,17688773
13-01-2023,1134.945068,1137.382718,1119.767089,1130.71358,20618583
16-01-2023,1124.136475,1140.48723,1116.271445,1137.290682,13623855
17-01-2023,1140.096313,1142.02799,1127.126053,1130.52954,10751000
18-01-2023,1138.210571,1145.753574,1131.610535,1137.658733,13448286
19-01-2023,1136.991821,1141.177201,1129.908683,1137.382707,11940054
20-01-2023,1123.469604,1138.34855,1120.985968,1138.34855,14930286
23-01-2023,1117.789307,1134.301138,1115.351657,1126.390243,10954118
24-01-2023,1111.189209,1123.929416,1098.03488,1122.250666,16488755
25-01-2023,1095.827148,1110.614241,1094.654371,1109.579423,12385018
27-01-2023,1075.037964,1098.034864,1063.217487,1096.67814,25830975
30-01-2023,1085.340698,1090.92891,1058.319249,1072.439416,21772103
31-01-2023,1082.626953,1098.172945,1076.716715,1095.574221,22691594
01-02-2023,1076.210938,1094.631452,1060.158971,1094.631452,19347800
02-02-2023,1070.254639,1079.936257,1062.918575,1066.138117,13662663
03-02-2023,1071.19751,1080.39627,1054.639693,1080.39627,24699575
06-02-2023,1063.125488,1067.517929,1060.526886,1064.758252,14837879
07-02-2023,1060.572876,1070.461555,1054.639644,1063.378539,15135435
08-02-2023,1081.753052,1085.409587,1061.078836,1063.838391,21160332
09-02-2023,1083.638794,1090.445891,1073.497189,1082.443023,13172763
10-02-2023,1074.716064,1083.109939,1067.65592,1083.109939,10790445
13-02-2023,1068.598877,1080.856226,1064.09147,1076.348819,10352493
14-02-2023,1093.780518,1095.528248,1068.736853,1071.63449,14321920
15-02-2023,1118.548096,1120.962874,1091.434797,1092.814513,33503591
16-02-2023,1117.674316,1133.197316,1115.374626,1126.597158,17264487
17-02-2023,1122.342651,1125.700274,1108.728457,1113.051918,11809520
20-02-2023,1110.476318,1126.735101,1108.498534,1124.550378,8836937
21-02-2023,1119.537109,1125.378247,1109.533342,1114.891743,13311592
22-02-2023,1094.148438,1117.651311,1092.377714,1115.788615,11024335
23-02-2023,1088.905151,1101.438542,1086.076616,1093.734586,9851910
24-02-2023,1096.356079,1102.082371,1089.135104,1090.974807,9434053
27-02-2023,1089.06604,1099.0928,1081.638125,1095.574225,11199715
28-02-2023,1068.230835,1088.675118,1064.137428,1083.661738,21994038
01-03-2023,1078.050537,1078.786443,1068.552744,1078.096524,11551145
02-03-2023,1069.840698,1081.615189,1067.793934,1074.877072,9333535
03-03-2023,1097.138062,1100.840583,1076.969817,1080.465278,14643807
06-03-2023,1107.854614,1115.167685,1103.85318,1103.85318,10171916
08-03-2023,1111.83313,1112.592029,1096.954064,1107.854568,15782657
09-03-2023,1085.110596,1111.626071,1083.201913,1111.212193,16235128
10-03-2023,1068.299927,1078.096634,1064.781351,1076.946849,13334091
13-03-2023,1050.730225,1078.096572,1046.360777,1071.197502,12771592
14-03-2023,1046.797729,1060.135882,1043.624174,1048.660426,16027522
